Economy,CCODE,DBYEAR,CAL_YEAR,Indicator,IndicatorDescription,value
Angola,AGO,DB2004,2003,SB,Starting a Business,13.09
Angola,AGO,DB2004,2003,TAB,Trading Across Borders,..
Angola,AGO,DB2005,2004,DTF,DTF,17.67
Angola,AGO,DB2005,2004,DWC,Dealing with Construction Permits,..
Angola,AGO,DB2005,2004,EC,Enforcing Contracts,33
Angola,AGO,DB2005,2004,GC,Getting Credit,18.75
Angola,AGO,DB2005,2004,GE,Getting Electricity,..
Angola,AGO,DB2005,2004,PMI,Protecting Minority Investors,..
Angola,AGO,DB2005,2004,PT,Paying Taxes,..
Angola,AGO,DB2005,2004,RI,Resolving Insolvency,0
Angola,AGO,DB2005,2004,RP,Registering Property,23.52
Angola,AGO,DB2005,2004,SB,Starting a Business,13.09
Angola,AGO,DB2005,2004,TAB,Trading Across Borders,..
Angola,AGO,DB2006,2005,DTF,DTF,33.41
Angola,AGO,DB2006,2005,DWC,Dealing with Construction Permits,65.36
Angola,AGO,DB2006,2005,EC,Enforcing Contracts,33
Angola,AGO,DB2006,2005,GC,Getting Credit,18.75
Angola,AGO,DB2006,2005,GE,Getting Electricity,..
Angola,AGO,DB2006,2005,PMI,Protecting Minority Investors,53.33
Angola,AGO,DB2006,2005,PT,Paying Taxes,60.88
Angola,AGO,DB2006,2005,RI,Resolving Insolvency,0
Angola,AGO,DB2006,2005,RP,Registering Property,23.72
Angola,AGO,DB2006,2005,SB,Starting a Business,31.84
Angola,AGO,DB2006,2005,TAB,Trading Across Borders,13.81
Angola,AGO,DB2007,2006,DTF,DTF,34.44
Angola,AGO,DB2007,2006,DWC,Dealing with Construction Permits,65.52
Angola,AGO,DB2007,2006,EC,Enforcing Contracts,33
Angola,AGO,DB2007,2006,GC,Getting Credit,18.75
Angola,AGO,DB2007,2006,GE,Getting Electricity,..
Angola,AGO,DB2007,2006,PMI,Protecting Minority Investors,53.33
Angola,AGO,DB2007,2006,PT,Paying Taxes,60.88
Angola,AGO,DB2007,2006,RI,Resolving Insolvency,0
Angola,AGO,DB2007,2006,RP,Registering Property,23.78
Angola,AGO,DB2007,2006,SB,Starting a Business,33.47
Angola,AGO,DB2007,2006,TAB,Trading Across Borders,21.23
Angola,AGO,DB2008,2007,DTF,DTF,35.04
Angola,AGO,DB2008,2007,DWC,Dealing with Construction Permits,65.56
Angola,AGO,DB2008,2007,EC,Enforcing Contracts,33
Angola,AGO,DB2008,2007,GC,Getting Credit,18.75
Angola,AGO,DB2008,2007,GE,Getting Electricity,..
Angola,AGO,DB2008,2007,PMI,Protecting Minority Investors,53.33
Angola,AGO,DB2008,2007,PT,Paying Taxes,60.88
Angola,AGO,DB2008,2007,RI,Resolving Insolvency,0
Angola,AGO,DB2008,2007,RP,Registering Property,24.46
Angola,AGO,DB2008,2007,SB,Starting a Business,34.94
Angola,AGO,DB2008,2007,TAB,Trading Across Borders,24.42
Angola,AGO,DB2009,2008,DTF,DTF,35.35
Angola,AGO,DB2009,2008,DWC,Dealing with Construction Permits,69.29
Angola,AGO,DB2009,2008,EC,Enforcing Contracts,28.11
Angola,AGO,DB2009,2008,GC,Getting Credit,18.75
Angola,AGO,DB2009,2008,GE,Getting Electricity,..
Angola,AGO,DB2009,2008,PMI,Protecting Minority Investors,53.33
Angola,AGO,DB2009,2008,PT,Paying Taxes,60.88
Angola,AGO,DB2009,2008,RI,Resolving Insolvency,0
Angola,AGO,DB2009,2008,RP,Registering Property,24.11
Angola,AGO,DB2009,2008,SB,Starting a Business,45.71
Angola,AGO,DB2009,2008,TAB,Trading Across Borders,17.93
Angola,AGO,DB2010,2009,DTF,DTF,37.71
Angola,AGO,DB2010,2009,DWC,Dealing with Construction Permits,70.15
Angola,AGO,DB2010,2009,EC,Enforcing Contracts,26.47
Angola,AGO,DB2010,2009,GC,Getting Credit,18.75
Angola,AGO,DB2010,2009,GE,Getting Electricity,41.71
Angola,AGO,DB2010,2009,PMI,Protecting Minority Investors,53.33
Angola,AGO,DB2010,2009,PT,Paying Taxes,60.88
Angola,AGO,DB2010,2009,RI,Resolving Insolvency,0
Angola,AGO,DB2010,2009,RP,Registering Property,27.83
Angola,AGO,DB2010,2009,SB,Starting a Business,52.04
Angola,AGO,DB2010,2009,TAB,Trading Across Borders,25.89
Angola,AGO,DB2011,2010,DTF,DTF,37.61
Angola,AGO,DB2011,2010,DWC,Dealing with Construction Permits,76.07
Angola,AGO,DB2011,2010,EC,Enforcing Contracts,25.22
Angola,AGO,DB2011,2010,GC,Getting Credit,18.75
Angola,AGO,DB2011,2010,GE,Getting Electricity,40.97
Angola,AGO,DB2011,2010,PMI,Protecting Minority Investors,53.33
Angola,AGO,DB2011,2010,PT,Paying Taxes,60.37
Angola,AGO,DB2011,2010,RI,Resolving Insolvency,0
Angola,AGO,DB2011,2010,RP,Registering Property,27.61
Angola,AGO,DB2011,2010,SB,Starting a Business,46.46
Angola,AGO,DB2011,2010,TAB,Trading Across Borders,27.31
Angola,AGO,DB2012,2011,DTF,DTF,40.63
Angola,AGO,DB2012,2011,DWC,Dealing with Construction Permits,75.19
Angola,AGO,DB2012,2011,EC,Enforcing Contracts,25.22
Angola,AGO,DB2012,2011,GC,Getting Credit,18.75
Angola,AGO,DB2012,2011,GE,Getting Electricity,42.57
Angola,AGO,DB2012,2011,PMI,Protecting Minority Investors,53.33
Angola,AGO,DB2012,2011,PT,Paying Taxes,60.36
Angola,AGO,DB2012,2011,RI,Resolving Insolvency,0
Angola,AGO,DB2012,2011,RP,Registering Property,44.36
Angola,AGO,DB2012,2011,SB,Starting a Business,51.28
Angola,AGO,DB2012,2011,TAB,Trading Across Borders,35.23
Angola,AGO,DB2013,2012,DTF,DTF,42.88
Angola,AGO,DB2013,2012,DWC,Dealing with Construction Permits,75.35
Angola,AGO,DB2013,2012,EC,Enforcing Contracts,25.22
Angola,AGO,DB2013,2012,GC,Getting Credit,18.75
Angola,AGO,DB2013,2012,GE,Getting Electricity,56.27
Angola,AGO,DB2013,2012,PMI,Protecting Minority Investors,53.33
Angola,AGO,DB2013,2012,PT,Paying Taxes,60.36
Angola,AGO,DB2013,2012,RI,Resolving Insolvency,0
Angola,AGO,DB2013,2012,RP,Registering Property,46.41
Angola,AGO,DB2013,2012,SB,Starting a Business,53.82
Angola,AGO,DB2013,2012,TAB,Trading Across Borders,39.34
Angola,AGO,DB2014,2013,DTF,DTF,45.7
Angola,AGO,DB2014,2013,DWC,Dealing with Construction Permits,75.43
Angola,AGO,DB2014,2013,EC,Enforcing Contracts,25.22
Angola,AGO,DB2014,2013,GC,Getting Credit,43.75
Angola,AGO,DB2014,2013,GE,Getting Electricity,56.53
Angola,AGO,DB2014,2013,PMI,Protecting Minority Investors,53.33
Angola,AGO,DB2014,2013,PT,Paying Taxes,60.4
Angola,AGO,DB2014,2013,RI,Resolving Insolvency,0
Angola,AGO,DB2014,2013,RP,Registering Property,46.55
Angola,AGO,DB2014,2013,SB,Starting a Business,55.63
Angola,AGO,DB2014,2013,TAB,Trading Across Borders,40.15
Angola,AGO,DB2015,2014,DTF,DTF,37.46
Angola,AGO,DB2015,2014,DWC,Dealing with Construction Permits,66.6
Angola,AGO,DB2015,2014,EC,Enforcing Contracts,26.26
Angola,AGO,DB2015,2014,GC,Getting Credit,5
Angola,AGO,DB2015,2014,GE,Getting Electricity,42.49
Angola,AGO,DB2015,2014,PMI,Protecting Minority Investors,56.67
Angola,AGO,DB2015,2014,PT,Paying Taxes,60.4
Angola,AGO,DB2015,2014,RI,Resolving Insolvency,0
Angola,AGO,DB2015,2014,RP,Registering Property,40.8
Angola,AGO,DB2015,2014,SB,Starting a Business,57.15
Angola,AGO,DB2015,2014,TAB,Trading Across Borders,19.27
Angola,AGO,DB2016,2015,DTF,DTF,39.64
Angola,AGO,DB2016,2015,DWC,Dealing with Construction Permits,66.65
Angola,AGO,DB2016,2015,EC,Enforcing Contracts,26.26
Angola,AGO,DB2016,2015,GC,Getting Credit,5
Angola,AGO,DB2016,2015,GE,Getting Electricity,42.63
Angola,AGO,DB2016,2015,PMI,Protecting Minority Investors,56.67
Angola,AGO,DB2016,2015,PT,Paying Taxes,62.25
Angola,AGO,DB2016,2015,RI,Resolving Insolvency,0
Angola,AGO,DB2016,2015,RP,Registering Property,40.87
Angola,AGO,DB2016,2015,SB,Starting a Business,76.79
Angola,AGO,DB2016,2015,TAB,Trading Across Borders,19.27
Antigua and Barbuda,ATG,DB2006,2005,DTF,DTF,61.2
Antigua and Barbuda,ATG,DB2006,2005,DWC,Dealing with Construction Permits,78.95
Antigua and Barbuda,ATG,DB2006,2005,EC,Enforcing Contracts,60.21
Antigua and Barbuda,ATG,DB2006,2005,GC,Getting Credit,43.75
Antigua and Barbuda,ATG,DB2006,2005,GE,Getting Electricity,..
Antigua and Barbuda,ATG,DB2006,2005,PMI,Protecting Minority Investors,63.33
Antigua and Barbuda,ATG,DB2006,2005,PT,Paying Taxes,57.38
Antigua and Barbuda,ATG,DB2006,2005,RI,Resolving Insolvency,35.71
Antigua and Barbuda,ATG,DB2006,2005,RP,Registering Property,55.64
Antigua and Barbuda,ATG,DB2006,2005,SB,Starting a Business,81.99
Antigua and Barbuda,ATG,DB2006,2005,TAB,Trading Across Borders,73.82
Antigua and Barbuda,ATG,DB2007,2006,DTF,DTF,61.43
Antigua and Barbuda,ATG,DB2007,2006,DWC,Dealing with Construction Permits,76.34
Antigua and Barbuda,ATG,DB2007,2006,EC,Enforcing Contracts,60.21
Antigua and Barbuda,ATG,DB2007,2006,GC,Getting Credit,43.75
Antigua and Barbuda,ATG,DB2007,2006,GE,Getting Electricity,..
Antigua and Barbuda,ATG,DB2007,2006,PMI,Protecting Minority Investors,63.33
Antigua and Barbuda,ATG,DB2007,2006,PT,Paying Taxes,59.39
Antigua and Barbuda,ATG,DB2007,2006,RI,Resolving Insolvency,35.71
Antigua and Barbuda,ATG,DB2007,2006,RP,Registering Property,56.72
Antigua and Barbuda,ATG,DB2007,2006,SB,Starting a Business,83.06
Antigua and Barbuda,ATG,DB2007,2006,TAB,Trading Across Borders,74.4
Antigua and Barbuda,ATG,DB2008,2007,DTF,DTF,61.98
Antigua and Barbuda,ATG,DB2008,2007,DWC,Dealing with Construction Permits,76.39
Antigua and Barbuda,ATG,DB2008,2007,EC,Enforcing Contracts,60.21
Antigua and Barbuda,ATG,DB2008,2007,GC,Getting Credit,43.75
Antigua and Barbuda,ATG,DB2008,2007,GE,Getting Electricity,..
Antigua and Barbuda,ATG,DB2008,2007,PMI,Protecting Minority Investors,63.33
Antigua and Barbuda,ATG,DB2008,2007,PT,Paying Taxes,60.07
Antigua and Barbuda,ATG,DB2008,2007,RI,Resolving Insolvency,37.99
Antigua and Barbuda,ATG,DB2008,2007,RP,Registering Property,58.11
Antigua and Barbuda,ATG,DB2008,2007,SB,Starting a Business,83.14
Antigua and Barbuda,ATG,DB2008,2007,TAB,Trading Across Borders,74.85
Antigua and Barbuda,ATG,DB2009,2008,DTF,DTF,61.57
Antigua and Barbuda,ATG,DB2009,2008,DWC,Dealing with Construction Permits,76.41
Antigua and Barbuda,ATG,DB2009,2008,EC,Enforcing Contracts,61.26
Antigua and Barbuda,ATG,DB2009,2008,GC,Getting Credit,43.75
Antigua and Barbuda,ATG,DB2009,2008,GE,Getting Electricity,..
Antigua and Barbuda,ATG,DB2009,2008,PMI,Protecting Minority Investors,63.33
Antigua and Barbuda,ATG,DB2009,2008,PT,Paying Taxes,52.21
Antigua and Barbuda,ATG,DB2009,2008,RI,Resolving Insolvency,38.21
Antigua and Barbuda,ATG,DB2009,2008,RP,Registering Property,58.15
Antigua and Barbuda,ATG,DB2009,2008,SB,Starting a Business,83.17
Antigua and Barbuda,ATG,DB2009,2008,TAB,Trading Across Borders,77.68
Antigua and Barbuda,ATG,DB2010,2009,DTF,DTF,64.81
Antigua and Barbuda,ATG,DB2010,2009,DWC,Dealing with Construction Permits,76.55
Antigua and Barbuda,ATG,DB2010,2009,EC,Enforcing Contracts,61.26
Antigua and Barbuda,ATG,DB2010,2009,GC,Getting Credit,43.75
Antigua and Barbuda,ATG,DB2010,2009,GE,Getting Electricity,90.49
Antigua and Barbuda,ATG,DB2010,2009,PMI,Protecting Minority Investors,63.33
Antigua and Barbuda,ATG,DB2010,2009,PT,Paying Taxes,54.8
Antigua and Barbuda,ATG,DB2010,2009,RI,Resolving Insolvency,38.21
Antigua and Barbuda,ATG,DB2010,2009,RP,Registering Property,58.27
Antigua and Barbuda,ATG,DB2010,2009,SB,Starting a Business,83.41
Antigua and Barbuda,ATG,DB2010,2009,TAB,Trading Across Borders,78.08
Antigua and Barbuda,ATG,DB2011,2010,DTF,DTF,64.67
Antigua and Barbuda,ATG,DB2011,2010,DWC,Dealing with Construction Permits,76.46
Antigua and Barbuda,ATG,DB2011,2010,EC,Enforcing Contracts,61.26
Antigua and Barbuda,ATG,DB2011,2010,GC,Getting Credit,43.75
Antigua and Barbuda,ATG,DB2011,2010,GE,Getting Electricity,90.42
Antigua and Barbuda,ATG,DB2011,2010,PMI,Protecting Minority Investors,63.33
Antigua and Barbuda,ATG,DB2011,2010,PT,Paying Taxes,54.8
Antigua and Barbuda,ATG,DB2011,2010,RI,Resolving Insolvency,39.47
Antigua and Barbuda,ATG,DB2011,2010,RP,Registering Property,55.37
Antigua and Barbuda,ATG,DB2011,2010,SB,Starting a Business,83.24
Antigua and Barbuda,ATG,DB2011,2010,TAB,Trading Across Borders,78.59
Antigua and Barbuda,ATG,DB2012,2011,DTF,DTF,64.38
Antigua and Barbuda,ATG,DB2012,2011,DWC,Dealing with Construction Permits,76.35
Antigua and Barbuda,ATG,DB2012,2011,EC,Enforcing Contracts,61.26
Antigua and Barbuda,ATG,DB2012,2011,GC,Getting Credit,43.75
Antigua and Barbuda,ATG,DB2012,2011,GE,Getting Electricity,90.35
Antigua and Barbuda,ATG,DB2012,2011,PMI,Protecting Minority Investors,63.33
Antigua and Barbuda,ATG,DB2012,2011,PT,Paying Taxes,54.8
Antigua and Barbuda,ATG,DB2012,2011,RI,Resolving Insolvency,37.63
Antigua and Barbuda,ATG,DB2012,2011,RP,Registering Property,55.27
Antigua and Barbuda,ATG,DB2012,2011,SB,Starting a Business,83.06
Antigua and Barbuda,ATG,DB2012,2011,TAB,Trading Across Borders,77.98
Antigua and Barbuda,ATG,DB2013,2012,DTF,DTF,63.95
Antigua and Barbuda,ATG,DB2013,2012,DWC,Dealing with Construction Permits,76.46
Antigua and Barbuda,ATG,DB2013,2012,EC,Enforcing Contracts,61.26
Antigua and Barbuda,ATG,DB2013,2012,GC,Getting Credit,43.75
Antigua and Barbuda,ATG,DB2013,2012,GE,Getting Electricity,90.43
Antigua and Barbuda,ATG,DB2013,2012,PMI,Protecting Minority Investors,63.33
Antigua and Barbuda,ATG,DB2013,2012,PT,Paying Taxes,54.8
Antigua and Barbuda,ATG,DB2013,2012,RI,Resolving Insolvency,37.87
Antigua and Barbuda,ATG,DB2013,2012,RP,Registering Property,55.39
Antigua and Barbuda,ATG,DB2013,2012,SB,Starting a Business,83.25
Antigua and Barbuda,ATG,DB2013,2012,TAB,Trading Across Borders,73.01
Antigua and Barbuda,ATG,DB2014,2013,DTF,DTF,64.06
Antigua and Barbuda,ATG,DB2014,2013,DWC,Dealing with Construction Permits,76.49
Antigua and Barbuda,ATG,DB2014,2013,EC,Enforcing Contracts,61.26
Antigua and Barbuda,ATG,DB2014,2013,GC,Getting Credit,43.75
Antigua and Barbuda,ATG,DB2014,2013,GE,Getting Electricity,90.45
Antigua and Barbuda,ATG,DB2014,2013,PMI,Protecting Minority Investors,63.33
Antigua and Barbuda,ATG,DB2014,2013,PT,Paying Taxes,54.85
Antigua and Barbuda,ATG,DB2014,2013,RI,Resolving Insolvency,38.65
Antigua and Barbuda,ATG,DB2014,2013,RP,Registering Property,55.42
Antigua and Barbuda,ATG,DB2014,2013,SB,Starting a Business,83.3
Antigua and Barbuda,ATG,DB2014,2013,TAB,Trading Across Borders,73.08
Antigua and Barbuda,ATG,DB2015,2014,DTF,DTF,59.89
Antigua and Barbuda,ATG,DB2015,2014,DWC,Dealing with Construction Permits,68.22
Antigua and Barbuda,ATG,DB2015,2014,EC,Enforcing Contracts,73.18
Antigua and Barbuda,ATG,DB2015,2014,GC,Getting Credit,25
Antigua and Barbuda,ATG,DB2015,2014,GE,Getting Electricity,83.47
Antigua and Barbuda,ATG,DB2015,2014,PMI,Protecting Minority Investors,56.67
Antigua and Barbuda,ATG,DB2015,2014,PT,Paying Taxes,54.51
Antigua and Barbuda,ATG,DB2015,2014,RI,Resolving Insolvency,35.06
Antigua and Barbuda,ATG,DB2015,2014,RP,Registering Property,57.41
Antigua and Barbuda,ATG,DB2015,2014,SB,Starting a Business,83.33
Antigua and Barbuda,ATG,DB2015,2014,TAB,Trading Across Borders,62.01
Antigua and Barbuda,ATG,DB2016,2015,DTF,DTF,59.7
Antigua and Barbuda,ATG,DB2016,2015,DWC,Dealing with Construction Permits,68.24
Antigua and Barbuda,ATG,DB2016,2015,EC,Enforcing Contracts,73.18
Antigua and Barbuda,ATG,DB2016,2015,GC,Getting Credit,25
Antigua and Barbuda,ATG,DB2016,2015,GE,Getting Electricity,83.48
Antigua and Barbuda,ATG,DB2016,2015,PMI,Protecting Minority Investors,56.67
Antigua and Barbuda,ATG,DB2016,2015,PT,Paying Taxes,54.35
Antigua and Barbuda,ATG,DB2016,2015,RI,Resolving Insolvency,35
Antigua and Barbuda,ATG,DB2016,2015,RP,Registering Property,55.75
Antigua and Barbuda,ATG,DB2016,2015,SB,Starting a Business,83.37
Antigua and Barbuda,ATG,DB2016,2015,TAB,Trading Across Borders,62.01
Argentina,ARG,DB2004,2003,DTF,DTF,50.71
Argentina,ARG,DB2004,2003,DWC,Dealing with Construction Permits,..
Argentina,ARG,DB2004,2003,EC,Enforcing Contracts,65.38
Argentina,ARG,DB2004,2003,GC,Getting Credit,..
Argentina,ARG,DB2004,2003,GE,Getting Electricity,..
Argentina,ARG,DB2004,2003,PMI,Protecting Minority Investors,..
Argentina,ARG,DB2004,2003,PT,Paying Taxes,..
Argentina,ARG,DB2004,2003,RI,Resolving Insolvency,23
Argentina,ARG,DB2004,2003,RP,Registering Property,..
Argentina,ARG,DB2004,2003,SB,Starting a Business,63.76
Argentina,ARG,DB2004,2003,TAB,Trading Across Borders,..
Argentina,ARG,DB2005,2004,DTF,DTF,58.27
Argentina,ARG,DB2005,2004,DWC,Dealing with Construction Permits,..
Argentina,ARG,DB2005,2004,EC,Enforcing Contracts,65.38
Argentina,ARG,DB2005,2004,GC,Getting Credit,62.5
Argentina,ARG,DB2005,2004,GE,Getting Electricity,..
Argentina,ARG,DB2005,2004,PMI,Protecting Minority Investors,..
Argentina,ARG,DB2005,2004,PT,Paying Taxes,..
Argentina,ARG,DB2005,2004,RI,Resolving Insolvency,27.76
Argentina,ARG,DB2005,2004,RP,Registering Property,63.1
Argentina,ARG,DB2005,2004,SB,Starting a Business,72.6
Argentina,ARG,DB2005,2004,TAB,Trading Across Borders,..
Argentina,ARG,DB2006,2005,DTF,DTF,50.96
Argentina,ARG,DB2006,2005,DWC,Dealing with Construction Permits,46.37
Argentina,ARG,DB2006,2005,EC,Enforcing Contracts,65.38
Argentina,ARG,DB2006,2005,GC,Getting Credit,62.5
Argentina,ARG,DB2006,2005,GE,Getting Electricity,..
Argentina,ARG,DB2006,2005,PMI,Protecting Minority Investors,50
Argentina,ARG,DB2006,2005,PT,Paying Taxes,13.07
Argentina,ARG,DB2006,2005,RI,Resolving Insolvency,39.77
Argentina,ARG,DB2006,2005,RP,Registering Property,63.13
Argentina,ARG,DB2006,2005,SB,Starting a Business,72.02
Argentina,ARG,DB2006,2005,TAB,Trading Across Borders,46.36
Argentina,ARG,DB2007,2006,DTF,DTF,53.79
Argentina,ARG,DB2007,2006,DWC,Dealing with Construction Permits,46.65
Argentina,ARG,DB2007,2006,EC,Enforcing Contracts,65.38
Argentina,ARG,DB2007,2006,GC,Getting Credit,62.5
Argentina,ARG,DB2007,2006,GE,Getting Electricity,..
Argentina,ARG,DB2007,2006,PMI,Protecting Minority Investors,50
Argentina,ARG,DB2007,2006,PT,Paying Taxes,36.96
Argentina,ARG,DB2007,2006,RI,Resolving Insolvency,39.01
Argentina,ARG,DB2007,2006,RP,Registering Property,63.52
Argentina,ARG,DB2007,2006,SB,Starting a Business,72.32
Argentina,ARG,DB2007,2006,TAB,Trading Across Borders,47.76
Argentina,ARG,DB2008,2007,DTF,DTF,54.27
Argentina,ARG,DB2008,2007,DWC,Dealing with Construction Permits,46.93
Argentina,ARG,DB2008,2007,EC,Enforcing Contracts,65.38
Argentina,ARG,DB2008,2007,GC,Getting Credit,62.5
Argentina,ARG,DB2008,2007,GE,Getting Electricity,..
Argentina,ARG,DB2008,2007,PMI,Protecting Minority Investors,50
Argentina,ARG,DB2008,2007,PT,Paying Taxes,36.96
Argentina,ARG,DB2008,2007,RI,Resolving Insolvency,37.02
Argentina,ARG,DB2008,2007,RP,Registering Property,65.42
Argentina,ARG,DB2008,2007,SB,Starting a Business,72.77
Argentina,ARG,DB2008,2007,TAB,Trading Across Borders,51.43
Argentina,ARG,DB2009,2008,DTF,DTF,54.76
Argentina,ARG,DB2009,2008,DWC,Dealing with Construction Permits,47.25
Argentina,ARG,DB2009,2008,EC,Enforcing Contracts,65.38
Argentina,ARG,DB2009,2008,GC,Getting Credit,62.5
Argentina,ARG,DB2009,2008,GE,Getting Electricity,..
Argentina,ARG,DB2009,2008,PMI,Protecting Minority Investors,50
Argentina,ARG,DB2009,2008,PT,Paying Taxes,42.52
Argentina,ARG,DB2009,2008,RI,Resolving Insolvency,32.05
Argentina,ARG,DB2009,2008,RP,Registering Property,65.4
Argentina,ARG,DB2009,2008,SB,Starting a Business,71.47
Argentina,ARG,DB2009,2008,TAB,Trading Across Borders,56.3
Argentina,ARG,DB2010,2009,DTF,DTF,56.91
Argentina,ARG,DB2010,2009,DWC,Dealing with Construction Permits,47.49
Argentina,ARG,DB2010,2009,EC,Enforcing Contracts,65.38
Argentina,ARG,DB2010,2009,GC,Getting Credit,62.5
Argentina,ARG,DB2010,2009,GE,Getting Electricity,72.57
Argentina,ARG,DB2010,2009,PMI,Protecting Minority Investors,50
Argentina,ARG,DB2010,2009,PT,Paying Taxes,42.52
Argentina,ARG,DB2010,2009,RI,Resolving Insolvency,32.05
Argentina,ARG,DB2010,2009,RP,Registering Property,62.61
Argentina,ARG,DB2010,2009,SB,Starting a Business,72.27
Argentina,ARG,DB2010,2009,TAB,Trading Across Borders,61.66
Argentina,ARG,DB2011,2010,DTF,DTF,56.76
Argentina,ARG,DB2011,2010,DWC,Dealing with Construction Permits,41.02
Argentina,ARG,DB2011,2010,EC,Enforcing Contracts,65.38
Argentina,ARG,DB2011,2010,GC,Getting Credit,62.5
Argentina,ARG,DB2011,2010,GE,Getting Electricity,72.56
Argentina,ARG,DB2011,2010,PMI,Protecting Minority Investors,50
Argentina,ARG,DB2011,2010,PT,Paying Taxes,42.52
Argentina,ARG,DB2011,2010,RI,Resolving Insolvency,35.27
Argentina,ARG,DB2011,2010,RP,Registering Property,62.6
Argentina,ARG,DB2011,2010,SB,Starting a Business,72.07
Argentina,ARG,DB2011,2010,TAB,Trading Across Borders,63.7
Argentina,ARG,DB2012,2011,DTF,DTF,57.19
Argentina,ARG,DB2012,2011,DWC,Dealing with Construction Permits,42.42
Argentina,ARG,DB2012,2011,EC,Enforcing Contracts,65.38
Argentina,ARG,DB2012,2011,GC,Getting Credit,62.5
Argentina,ARG,DB2012,2011,GE,Getting Electricity,72.6
Argentina,ARG,DB2012,2011,PMI,Protecting Minority Investors,50
Argentina,ARG,DB2012,2011,PT,Paying Taxes,44.48
Argentina,ARG,DB2012,2011,RI,Resolving Insolvency,35.47
Argentina,ARG,DB2012,2011,RP,Registering Property,59.76
Argentina,ARG,DB2012,2011,SB,Starting a Business,72.52
Argentina,ARG,DB2012,2011,TAB,Trading Across Borders,66.79
Argentina,ARG,DB2013,2012,DTF,DTF,56.33
Argentina,ARG,DB2013,2012,DWC,Dealing with Construction Permits,43.79
Argentina,ARG,DB2013,2012,EC,Enforcing Contracts,64.63
Argentina,ARG,DB2013,2012,GC,Getting Credit,62.5
Argentina,ARG,DB2013,2012,GE,Getting Electricity,72.62
Argentina,ARG,DB2013,2012,PMI,Protecting Minority Investors,50
Argentina,ARG,DB2013,2012,PT,Paying Taxes,44.99
Argentina,ARG,DB2013,2012,RI,Resolving Insolvency,33.15
Argentina,ARG,DB2013,2012,RP,Registering Property,59.77
Argentina,ARG,DB2013,2012,SB,Starting a Business,72.85
Argentina,ARG,DB2013,2012,TAB,Trading Across Borders,59.03
Argentina,ARG,DB2014,2013,DTF,DTF,56.48
Argentina,ARG,DB2014,2013,DWC,Dealing with Construction Permits,41.77
Argentina,ARG,DB2014,2013,EC,Enforcing Contracts,63.88
Argentina,ARG,DB2014,2013,GC,Getting Credit,62.5
Argentina,ARG,DB2014,2013,GE,Getting Electricity,72.6
Argentina,ARG,DB2014,2013,PMI,Protecting Minority Investors,50
Argentina,ARG,DB2014,2013,PT,Paying Taxes,44.99
Argentina,ARG,DB2014,2013,RI,Resolving Insolvency,33.17
Argentina,ARG,DB2014,2013,RP,Registering Property,60.64
Argentina,ARG,DB2014,2013,SB,Starting a Business,71.89
Argentina,ARG,DB2014,2013,TAB,Trading Across Borders,63.38
Argentina,ARG,DB2015,2014,DTF,DTF,56.82
Argentina,ARG,DB2015,2014,DWC,Dealing with Construction Permits,48.57
Argentina,ARG,DB2015,2014,EC,Enforcing Contracts,67.65
Argentina,ARG,DB2015,2014,GC,Getting Credit,50
Argentina,ARG,DB2015,2014,GE,Getting Electricity,69.95
Argentina,ARG,DB2015,2014,PMI,Protecting Minority Investors,60
Argentina,ARG,DB2015,2014,PT,Paying Taxes,44.99
Argentina,ARG,DB2015,2014,RI,Resolving Insolvency,45.1
Argentina,ARG,DB2015,2014,RP,Registering Property,56.3
